"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",145.79122,15.27353,10,"Paracanthurus hepatus"
"obis",122.963611,24.4725,NA,"Paracanthurus hepatus"
"obis",-176.45685,0.19029,19,"Paracanthurus hepatus"
"obis",144.6438548,13.23037114,11.4,"Paracanthurus hepatus"
"obis",145.8137212,17.59192429,19.5,"Paracanthurus hepatus"
"obis",145.2608985,14.2014619,11.2,"Paracanthurus hepatus"
"obis",145.5659106,14.84365985,22,"Paracanthurus hepatus"
"obis",145.8027198,15.28295497,15.4,"Paracanthurus hepatus"
"obis",145.5690495,14.84715686,13,"Paracanthurus hepatus"
"obis",-176.6267816,0.82246587,15.95,"Paracanthurus hepatus"
"obis",120.4789963,14.24600029,NA,"Paracanthurus hepatus"
"obis",44.96588,-12.92952,15,"Paracanthurus hepatus"
"obis",145.8273128,15.27665438,9.6,"Paracanthurus hepatus"
"obis",-176.6267141,0.82089929,13.5,"Paracanthurus hepatus"
"obis",145.79122,15.27353,14,"Paracanthurus hepatus"
"obis",178.379,-18.1486,1.8,"Paracanthurus hepatus"
"obis",145.7234079,15.25597095,12.5,"Paracanthurus hepatus"
"obis",45.006463134243,-12.659959347467,5,"Paracanthurus hepatus"
"obis",127.1033338,-8.36278866,9.75,"Paracanthurus hepatus"
"obis",145.7851077,15.2698445,21.2,"Paracanthurus hepatus"
"obis",145.7517667,15.25421667,3,"Paracanthurus hepatus"
"obis",-170.6788504,-14.241373,9.3,"Paracanthurus hepatus"
"obis",-176.47949,0.20655,21,"Paracanthurus hepatus"
"obis",44.9645,-12.9211,7,"Paracanthurus hepatus"
"obis",45.03802751294,-12.686184290648,8,"Paracanthurus hepatus"
"obis",134.459492,7.331475,NA,"Paracanthurus hepatus"
"obis",145.8146288,15.25671409,5.3,"Paracanthurus hepatus"
"obis",145.833,-15.816,NA,"Paracanthurus hepatus"
"obis",144,-11.6,NA,"Paracanthurus hepatus"
"obis",44.932894492622,-12.631624095958,16,"Paracanthurus hepatus"
"obis",-169.5195418,-14.22406848,9,"Paracanthurus hepatus"
"obis",145.6300411,14.93154427,11,"Paracanthurus hepatus"
"obis",127.3111083,-8.41564067,2.7,"Paracanthurus hepatus"
"obis",45.230997551662,-12.936724916913,7,"Paracanthurus hepatus"
"obis",43.2572,-11.6506,NA,"Paracanthurus hepatus"
"obis",147.116,-9.5,NA,"Paracanthurus hepatus"
"obis",-176.4888638,0.19155691,6.35,"Paracanthurus hepatus"
"obis",145.6561005,15.06957184,12,"Paracanthurus hepatus"
"obis",145.65793,15.08659439,20,"Paracanthurus hepatus"
"obis",111.875684,-5.985569,NA,"Paracanthurus hepatus"
"obis",44.949556403835,-12.884997001376,10,"Paracanthurus hepatus"
"obis",44.9894,-12.5177,35,"Paracanthurus hepatus"
"obis",145.8319069,15.26883633,20,"Paracanthurus hepatus"
"obis",53.310842,-5.417432,NA,"Paracanthurus hepatus"
"obis",145.8297087,15.27518922,21.5,"Paracanthurus hepatus"
"obis",45.044001096736,-12.67203030579,6,"Paracanthurus hepatus"
"obis",-176.47949,0.20655,22,"Paracanthurus hepatus"
"obis",145.8153,17.60753,11,"Paracanthurus hepatus"
"obis",-170.5488229,-14.27857289,8.5,"Paracanthurus hepatus"
"obis",145.6767676,18.81122164,23,"Paracanthurus hepatus"
"obis",-176.4866443,0.19495561,7,"Paracanthurus hepatus"
"obis",-156.4530029,20.9260006,NA,"Paracanthurus hepatus"
"obis",145.78762,15.17602,15,"Paracanthurus hepatus"
"obis",145.5972048,15.05560893,21,"Paracanthurus hepatus"
"obis",-176.48273,0.1882,11,"Paracanthurus hepatus"
"obis",145.6962937,15.11636314,8.8,"Paracanthurus hepatus"
"obis",45.05841,-12.95968,10,"Paracanthurus hepatus"
"obis",-176.45694,0.19311,23,"Paracanthurus hepatus"
"obis",145.5800492,14.86491719,20,"Paracanthurus hepatus"
"obis",168,-16,NA,"Paracanthurus hepatus"
"obis",-176.457306,0.19031019,18.95,"Paracanthurus hepatus"
"obis",118.645837,2.164114,5,"Paracanthurus hepatus"
"obis",144,13,NA,"Paracanthurus hepatus"
"obis",45.224195058666,-12.960075893719,17,"Paracanthurus hepatus"
"obis",-169.6105979,-14.15186349,17.8,"Paracanthurus hepatus"
"obis",127.3202945,-8.44650786,10.15,"Paracanthurus hepatus"
"obis",126.9122355,26.3590964,NA,"Paracanthurus hepatus"
"obis",146.291024,-17.183691,NA,"Paracanthurus hepatus"
"obis",45.05683,-13.05241,6,"Paracanthurus hepatus"
"obis",-176.4610198,0.18724199,23,"Paracanthurus hepatus"
"obis",43.517,-23.333,NA,"Paracanthurus hepatus"
"obis",44.963000187091,-12.915494649167,8,"Paracanthurus hepatus"
"obis",44.941399084974,-12.842041920824,10,"Paracanthurus hepatus"
"obis",145.832176,15.26880783,20,"Paracanthurus hepatus"
"obis",145.6517232,14.93494389,15,"Paracanthurus hepatus"
"obis",106.836998,-6.078999996,NA,"Paracanthurus hepatus"
"obis",44.941399084974,-12.842041920824,20,"Paracanthurus hepatus"
"obis",127.309,-8.418,5,"Paracanthurus hepatus"
"obis",145.832176,15.26880783,23,"Paracanthurus hepatus"
"obis",145.8273128,15.27665438,9.7,"Paracanthurus hepatus"
"obis",145.701895,15.11062891,23,"Paracanthurus hepatus"
"obis",-176.4866949,0.1954804,12.5,"Paracanthurus hepatus"
"obis",174.11717,0.466477,NA,"Paracanthurus hepatus"
"obis",153.5,-28.116667,NA,"Paracanthurus hepatus"
"obis",43.250835,-11.689206,NA,"Paracanthurus hepatus"
"obis",44.941399084974,-12.842041920824,30,"Paracanthurus hepatus"
"obis",71.25228333,-6.45693333,NA,"Paracanthurus hepatus"
"obis",44.9474,-12.65943,10,"Paracanthurus hepatus"
"obis",145.7935438,15.2756939,20,"Paracanthurus hepatus"
"obis",144.6438548,13.23037114,12,"Paracanthurus hepatus"
"obis",178.379,-18.1486,NA,"Paracanthurus hepatus"
"obis",127.8830744,26.5093946,NA,"Paracanthurus hepatus"
"obis",57.770101,-20.48536,NA,"Paracanthurus hepatus"
"obis",119.89903,16.415084,NA,"Paracanthurus hepatus"
"obis",145.8006952,15.28129066,11,"Paracanthurus hepatus"
"obis",44.981657791388,-12.980089361185,9,"Paracanthurus hepatus"
"obis",45.018583976635,-12.613857647245,18,"Paracanthurus hepatus"
"obis",-176.4610198,0.18724199,21,"Paracanthurus hepatus"
"obis",44.945689264185,-12.855712331438,12,"Paracanthurus hepatus"
"obis",45.036274741107,-12.864893140372,5,"Paracanthurus hepatus"
"obis",119.604004,22.127362,NA,"Paracanthurus hepatus"
"obis",-176.485,0.1989,12,"Paracanthurus hepatus"
"obis",145.8319069,15.26883633,19.4,"Paracanthurus hepatus"
"obis",128.125,-3.78333333333333,5,"Paracanthurus hepatus"
"obis",-170.5488229,-14.27857289,9.7,"Paracanthurus hepatus"
"obis",-176.457306,0.19031019,19.2,"Paracanthurus hepatus"
"obis",147.8,-10.1,NA,"Paracanthurus hepatus"
"obis",44.92538,-12.58148,28,"Paracanthurus hepatus"
"obis",44.962467112683,-12.80698648418,15,"Paracanthurus hepatus"
"obis",153.483333,-26.966667,NA,"Paracanthurus hepatus"
"obis",45.244840103421,-13.009698168003,6,"Paracanthurus hepatus"
"obis",145.2608985,14.2014619,11.6,"Paracanthurus hepatus"
"obis",45.249446561624,-12.892456563862,20,"Paracanthurus hepatus"
"obis",45.2278,-12.9508,7,"Paracanthurus hepatus"
"obis",145.7502239,15.09128264,25.7,"Paracanthurus hepatus"
"obis",144.7697,-9.5711,NA,"Paracanthurus hepatus"
"obis",145.6517232,14.93494389,17.05,"Paracanthurus hepatus"
"obis",79.80799866,7.117000103,NA,"Paracanthurus hepatus"
"obis",145.81808,17.58693,17,"Paracanthurus hepatus"
"obis",44.966557879339,-12.936238196801,8,"Paracanthurus hepatus"
"obis",145.4091422,19.6758593,12,"Paracanthurus hepatus"
"obis",147.0916667,-14.39166667,NA,"Paracanthurus hepatus"
"obis",145.7055241,18.0495721,20,"Paracanthurus hepatus"
"obis",-176.4888638,0.19155691,6.85,"Paracanthurus hepatus"
"obis",145.811546,18.14965353,21.95,"Paracanthurus hepatus"
"obis",141.290833,24.7975,NA,"Paracanthurus hepatus"
"obis",145.801562,-5.157757,NA,"Paracanthurus hepatus"
"obis",-162.426737,6.38246127,9.9,"Paracanthurus hepatus"
"obis",119.38,4.67,NA,"Paracanthurus hepatus"
"obis",147.78,-10.08,NA,"Paracanthurus hepatus"
"obis",-170.6788504,-14.241373,9.4,"Paracanthurus hepatus"
"obis",57.736711,-20.384764,NA,"Paracanthurus hepatus"
"obis",157,-8.15,NA,"Paracanthurus hepatus"
"obis",144.76966,-9.57116,NA,"Paracanthurus hepatus"
"obis",47,-9.833,NA,"Paracanthurus hepatus"
"obis",145.8288851,15.26122497,15.6,"Paracanthurus hepatus"
"obis",-162.426737,6.38246127,9.6,"Paracanthurus hepatus"
"obis",43.248641,-11.696886,NA,"Paracanthurus hepatus"
"obis",45.249446561624,-12.892456563862,5,"Paracanthurus hepatus"
"obis",-170.5050989,-14.27325441,22.2,"Paracanthurus hepatus"
"obis",125.219306,-8.60471914,3.1,"Paracanthurus hepatus"
